AltQuantity,CIFValue,FOBValue,GrossWeight,IsLeaf,NetWeight,TradeQuantity,TradeValue,aggrLevel,cmdCode,cmdDescE,cstCode,cstDesc,estCode,motCode,motDesc,period,periodDesc,pfCode,pt3ISO,pt3ISO2,ptCode,ptCode2,ptTitle,ptTitle2,qtAltCode,qtAltDesc,qtCode,qtDesc,rgCode,rgDesc,rt3ISO,rtCode,rtTitle,yr
,,,,1,18,,22,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2015
,,,,1,44100,,61076,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2015
,,,,1,1050,,1648,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2015
,,,,1,6471,,12563,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2015
,,,,1,190,,444,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,548,,Vanuatu,,,,,,2,Exports,,36,Australia,2015
,,,,1,5848,,12906,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2015
,,,,1,57202,,84260,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2015
,,,,1,48947,,57346,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2015
,,,,1,143640,,177778,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201507,July 2015,HS,,,842,,United States of America,,,,,,2,Exports,,36,Australia,2015
,,,,1,2000,,2199,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201705,May 2017,HS,,,784,,United Arab Emirates,,,,,,1,Imports,,36,Australia,2017
,,,,1,727506,,981948,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201708,August 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,1595,,4933,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201707,July 2017,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2017
,,,,1,1884350,,4317227,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201712,December 2017,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2017
,,,,1,561890,,731846,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201702,February 2017,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2017
,,,,1,6873,,13846,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2017
,,,,1,2076,,3161,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201306,June 2013,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2013
,,,,1,744025,,1007205,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201709,September 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,195366,,434346,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,15,,42,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2016
,,,,1,450,,1845,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,32,,61,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2016
,,,,1,84000,,234585,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2016
,,,,1,269728,,582463,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201402,February 2014,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2014
,,,,1,269728,,582463,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201402,February 2014,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2014
,,,,1,4752,,11078,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2016
,,,,1,4755,,9844,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2016
,,,,1,3840,,10848,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,62055,,98908,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2016
,,,,1,35462,,67097,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,5,,39,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201609,September 2016,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2016
,,,,1,239336,,383316,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201308,August 2013,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2013
,,,,1,423,,16352,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,251,,France,,,,,,2,Exports,,36,Australia,2017
,,,,1,31680,,51496,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201707,July 2017,HS,,,124,,Canada,,,,,,2,Exports,,36,Australia,2017
,,,,1,201538,,380641,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2014
,,,,1,54800,,120491,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,124,,Canada,,,,,,2,Exports,,36,Australia,2014
,,,,1,36,,94,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2014
,,,,1,18,,47,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2014
,,,,1,21614,,36028,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2014
,,,,1,60285,,119920,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2014
,,,,1,206,,7119,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2014
,,,,1,46944,,58114,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2014
,,,,1,4290,,11708,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2014
,,,,1,3485,,9811,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2014
,,,,1,9855,,17288,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2014
,,,,1,5,,22,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201406,June 2014,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2014
,,,,1,41700,,60140,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,0,,World,,,,,,1,Imports,,36,Australia,2017
,,,,1,1014956,,1892326,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,110,,216,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,18,,38,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2016
,,,,1,118,,526,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2016
,,,,1,901605,,1608212,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2016
,,,,1,44700,,79657,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2016
,,,,1,10,,24,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,462,,Maldives,,,,,,2,Exports,,36,Australia,2016
,,,,1,4102,,9657,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2016
,,,,1,146,,7115,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,528,,Netherlands,,,,,,2,Exports,,36,Australia,2016
,,,,1,8029,,15652,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,55159,,167197,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,960,,4031,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201604,April 2016,HS,,,704,,Viet Nam,,,,,,2,Exports,,36,Australia,2016
,,,,1,120,,3852,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201307,July 2013,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2013
,,,,1,53466,,69796,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201707,July 2017,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2017
,,,,1,3634,,8238,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201306,June 2013,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2013
,,,,1,89400,,154939,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201706,June 2017,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2017
,,,,1,1016,,1981,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201307,July 2013,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2013
,,,,1,975,,1440,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201706,June 2017,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2017
,,,,1,157355,,330809,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2014
,,,,1,54,,99,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,90,,Solomon Isds,,,,,,2,Exports,,36,Australia,2014
,,,,1,1345,,4433,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,124,,Canada,,,,,,2,Exports,,36,Australia,2014
,,,,1,38,,118,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2014
,,,,1,31363,,71243,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2014
,,,,1,71897,,115901,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2014
,,,,1,1793,,6989,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2014
,,,,1,240,,14634,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,528,,Netherlands,,,,,,2,Exports,,36,Australia,2014
,,,,1,2774,,7215,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2014
,,,,1,46411,,106765,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2014
,,,,1,1440,,3411,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201403,March 2014,HS,,,784,,United Arab Emirates,,,,,,2,Exports,,36,Australia,2014
,,,,1,35595,,36590,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201709,September 2017,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2017
,,,,1,396865,,626846,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2015
,,,,1,555,,1665,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2015
,,,,1,18,,28,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2015
,,,,1,21262,,38584,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2015
,,,,1,233555,,380514,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2015
,,,,1,2394,,2817,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,392,,Japan,,,,,,2,Exports,,36,Australia,2015
,,,,1,22470,,38278,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2015
,,,,1,6395,,17870,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2015
,,,,1,3170,,5386,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2015
,,,,1,5256,,10994,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2015
,,,,1,47040,,63934,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2015
,,,,1,54750,,66775,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201509,September 2015,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2015
,,,,1,311273,,405425,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201702,February 2017,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2017
,,,,1,84000,,110103,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201709,September 2017,HS,,,458,,Malaysia,,,,,,2,Exports,,36,Australia,2017
,,,,1,35589,,65768,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2016
,,,,1,541,,2037,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2016
,,,,1,32,,76,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,296,,Kiribati,,,,,,2,Exports,,36,Australia,2016
,,,,1,32,,137,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2016
,,,,1,200,,802,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2016
,,,,1,6,,23,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,462,,Maldives,,,,,,2,Exports,,36,Australia,2016
,,,,1,2303,,7590,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,520,,Nauru,,,,,,2,Exports,,36,Australia,2016
,,,,1,2775,,6055,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,540,,New Caledonia,,,,,,2,Exports,,36,Australia,2016
,,,,1,5671,,19004,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2016
,,,,1,24029,,30043,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201610,October 2016,HS,,,702,,Singapore,,,,,,2,Exports,,36,Australia,2016
,,,,1,3352,,8839,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201709,September 2017,HS,,,598,,Papua New Guinea,,,,,,2,Exports,,36,Australia,2017
,,,,1,398,,1810,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,242,,Fiji,,,,,,2,Exports,,36,Australia,2017
,,,,1,600,,963,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201706,June 2017,HS,,,462,,Maldives,,,,,,2,Exports,,36,Australia,2017
,,,,1,8505,,13684,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201706,June 2017,HS,,,608,,Philippines,,,,,,2,Exports,,36,Australia,2017
,,,,1,8,,149,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2017
,,,,1,105914,,231266,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,0,,World,,,,,,2,Exports,,36,Australia,2017
,,,,1,2500,,12265,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201311,November 2013,HS,,,554,,New Zealand,,,,,,1,Imports,,36,Australia,2013
,,,,1,2012514,,4723367,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201311,November 2013,HS,,,842,,United States of America,,,,,,1,Imports,,36,Australia,2013
,,,,1,717,,2449,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201706,June 2017,HS,,,344,,"China, Hong Kong SAR",,,,,,2,Exports,,36,Australia,2017
,,,,1,92588,,179636,6,080550,"Fruit, edible; lemons (Citrus limon, Citrus limonum), limes (Citrus aurantifolia , Citrus latifolia), fresh or dried",,,0,,,201704,April 2017,HS,,,360,,Indonesia,,,,,,2,Exports,,36,Australia,2017
